Unnamed: 0,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
1883341,New World Brewery,"New World Brewery, 810 E Skagway Ave, Tampa, FL 33604, United States",0x88c2c45af0912b19:0xc54f838a7918d6ba,"Relaxed pub with an indie vibe featuring regular live bands, pizza & an outdoor beer garden.",28.032412,-82.452469,"['Restaurant' 'Bar' 'Beer garden' 'Brewery' 'Brewpub' 'Live music venue'
 'Pizza restaurant']",4.7,198,,"[array(['Saturday', '11AM–12AM'], dtype=object)
 array(['Sunday', '11AM–11PM'], dtype=object)
 array(['Monday', 'Closed'], dtype=object)
 array(['Tuesday', '11AM–11PM'], dtype=object)
 array(['Wednesday', '11AM–11PM'], dtype=object)
 array(['Thursday', '11AM–11PM'], dtype=object)
 array(['Friday', '11AM–12AM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible seating', 'Wheelchair-accessible toilet'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar on site', 'Toilets', 'Wi-Fi'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Family friendly', 'Groups', 'Tourists'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['Great beer selection', 'LGBTQ-friendly', 'Live music'],
      dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Comfort food',
       'Happy-hour drinks', 'Late-night food', 'Quick bite', 'Spirits',
       'Wine'], dtype=object), 'Payments': array(['Debit cards', 'NFC mobile payments', 'Credit cards'], dtype=object), 'Planning': array(['Accepts reservations'], dtype=object), 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Outdoor seating', 'Curbside pickup', 'No-contact delivery',
       'Takeaway', 'Dine-in', 'Delivery'], dtype=object)}",Open ⋅ Closes 12AM,"['0x88c2c45040df5581:0x4a9ccd4f22a6ee5b'
 '0x88c2c416b142c169:0x2f423d4f5c5997c9'
 '0x88c2c527213380f7:0x6df87f3ddf9677a8'
 '0x88c2c1f28dd6e901:0xc068f3f71324c99f'
 '0x88c2c4518473e1b7:0xe1f924e1b094396a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c45af0912b19:0xc54f838a7918d6ba?authuser=-1&hl=en&gl=ae
1885365,Sunny Side Up,"Sunny Side Up, 1314 Ocean Shore Blvd, Ormond Beach, FL 32176",0x88e6c53fe75575b9:0x784626b0fa4013c8,,29.324803,-81.056285,['Breakfast restaurant' 'Lunch restaurant'],4.8,15,,"[array(['Saturday', '7AM–2PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '7AM–4PM'], dtype=object)
 array(['Tuesday', '7AM–4PM'], dtype=object)
 array(['Wednesday', '7AM–4PM'], dtype=object)
 array(['Thursday', '7AM–4PM'], dtype=object)
 array(['Friday', '7AM–4PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Good for kids', 'Restroom', 'Wi-Fi'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Family-friendly'], dtype=object), 'Dining options': array(['Breakfast', 'Lunch', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': array(['Mask required', 'Staff wear masks',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Health and safety': None, 'Highlights': array(['Great coffee'], dtype=object), 'Lodging options': None, 'Offerings': array(['Coffee', 'Comfort food', 'Quick bite'], dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': array(['Accepts reservations'], dtype=object), 'Popular for': array(['Breakfast', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Takeout', 'Dine-in'], dtype=object)}",Closed ⋅ Opens 7AM Mon,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6c53fe75575b9:0x784626b0fa4013c8?authuser=-1&hl=en&gl=us
1888880,World of Beer,"World of Beer, 3510 S Nova Rd, Port Orange, FL 32129",0x88e6d841824d8901:0xc957a09cbc158688,"Hangout featuring 500+ global beers, lots of craft drafts & tavern food in pub digs with TVs.",29.141665,-81.014334,['Bar & grill' 'American restaurant' 'Bar' 'Gastropub'],4.8,18,,,"{'Accessibility': array(['Wheelchair accessible seating'], dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['College students', 'Groups'], dtype=object), 'Dining options': array(['Dinner'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Bar games', 'Great bar food', 'Great beer selection',
       'Live music'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Wine'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Outdoor seating', 'Delivery'], dtype=object)}",,"['0x88e6d94045fb1195:0xb81c585994a35177'
 '0x88e7281b765f8371:0x748b3c0f81ad60bc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6d841824d8901:0xc957a09cbc158688?authuser=-1&hl=en&gl=us
1896192,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 8495 Bryan Dairy Rd, Largo, FL 33777",0x88c2fadffddb14df:0x623979e939a61f4b,"Casual, health-conscious chain cafe featuring custom smoothies, sandwiches & wraps.",27.875531,-82.756205,['Juice shop' 'Restaurant'],3.7,8,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': array(['Credit cards'], dtype=object), 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Takeout', 'Delivery'], dtype=object)}",,['0x88c2fb1c268da84d:0x68637fd70cae7a07'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2fadffddb14df:0x623979e939a61f4b?authuser=-1&hl=en&gl=us
1907449,Kobe Japanese Steakhouse,"Kobe Japanese Steakhouse, 468 FL-436, Altamonte Springs, FL 32714, United States",0x88e771e60252bab5:0x79e4f5754c5966c2,"Chefs put on a show at this Japanese chain offering hibachi items, traditional dishes & sushi.",28.661,-81.400723,"['Teppanyaki restaurant' 'Asian restaurant' 'Japanese restaurant'
 'Japanese steakhouse' 'Steak house' 'Sushi restaurant']",4.7,5548,$$,"[array(['Saturday', '12–10PM'], dtype=object)
 array(['Sunday', '12–9:30PM'], dtype=object)
 array(['Monday', '5–9:30PM'], dtype=object)
 array(['Tuesday', '5–9:30PM'], dtype=object)
 array(['Wednesday', '5–9:30PM'], dtype=object)
 array(['Thursday', '5–9:30PM'], dtype=object)
 array(['Friday', '5–10PM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible lift', 'Wheelchair-accessible seating',
       'Wheelchair-accessible toilet'], dtype=object), 'Activities': None, 'Amenities': array(['Bar on site', 'Good for kids', 'High chairs', 'Toilets'],
      dtype=object), 'Atmosphere': array(['Casual', 'Cosy', 'Romantic'], dtype=object), 'Crowd': array(['Family friendly', 'Groups', 'Tourists', 'University students'],
      dtype=object), 'Dining options': array(['Dinner', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['Great tea selection'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food',
       'Happy-hour drinks', 'Happy-hour food', 'Healthy options',
       ""Kids' menu"", 'Late-night food', 'Spirits', 'Vegetarian options',
       'Wine'], dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': array(['Dinner reservations recommended', 'Accepts reservations',
       'Usually a wait'], dtype=object), 'Popular for': array(['Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Takeaway', 'Dine-in'], dtype=object)}",Closed ⋅ Opens 12PM,"['0x88e773726e0e877b:0x66ad33a9886bd3d7'
 '0x88e773d1dfcde67d:0x8f27bc8526a460aa'
 '0x88e76dd8b70f2e95:0x4b89f6e2abe8fd06'
 '0x88e77ab113a37441:0x77b5dee951e3a67'
 '0x88e76e007c455081:0x99f5adda320244b6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e771e60252bab5:0x79e4f5754c5966c2?authuser=-1&hl=en&gl=ae
1909832,YoYo Juice,"YoYo Juice, 731B W Lumsden Rd, Brandon, FL 33511",0x88c2cd8ab31b4af9:0x829d2e2faa7edaca,,27.922185,-82.296699,"['Juice shop' 'Frozen yogurt shop' 'Health food restaurant' 'Salad shop'
 'Vegan restaurant']",4.4,18,,"[array(['Saturday', '9AM–4PM'], dtype=object)
 array(['Sunday', '11AM–3PM'], dtype=object)
 array(['Monday', '8AM–7PM'], dtype=object)
 array(['Tuesday', '8AM–7PM'], dtype=object)
 array(['Wednesday', '8AM–7PM'], dtype=object)
 array(['Thursday', '8AM–7PM'], dtype=object)
 array(['Friday', '8AM–7PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance',
       'Wheelchair accessible parking lot',
       'Wheelchair accessible restroom', 'Wheelchair accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Restroom', 'Wi-Fi'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Family-friendly'], dtype=object), 'Dining options': array(['Dessert', 'Seating'], dtype=object), 'From the business': array(['Identifies as women-led'], dtype=object), 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service', 'LGBTQ friendly'], dtype=object), 'Lodging options': None, 'Offerings': array([""Kids' menu""], dtype=object), 'Payments': array(['Debit cards', 'NFC mobile payments', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout',
       'Dine-in'], dtype=object)}",Closed ⋅ Opens 9AM,"['0x88c2ce6b3c9c6cff:0x4a3b18a30de280fc'
 '0x88c2cd00f75360b3:0xe22dfa324e38c7ff'
 '0x88c2ce6406b0cfbf:0xb92cf58d560fad20'
 '0x88c2d341eb8ad643:0xa92c72c8e90276a7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2cd8ab31b4af9:0x829d2e2faa7edaca?authuser=-1&hl=en&gl=us
1910183,Mr. & Mrs. Crab,"Mr. & Mrs. Crab, 4426 W Gandy Blvd, Tampa, FL 33611, United States",0x88c2ddb726035f3b:0x203d496af69496c5,,27.892895,-82.520476,"['Seafood restaurant' 'Bar' 'Cajun restaurant' 'Crab house'
 'Creole restaurant' 'Southern restaurant (US)']",4.6,1667,$$,"[array(['Saturday', '12–11PM'], dtype=object)
 array(['Sunday', '12–10PM'], dtype=object)
 array(['Monday', '12–10PM'], dtype=object)
 array(['Tuesday', '12–10PM'], dtype=object)
 array(['Wednesday', '12–10PM'], dtype=object)
 array(['Thursday', '12–10PM'], dtype=object)
 array(['Friday', '12–11PM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible entrance', 'Wheelchair-accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar on site', 'Good for kids', 'High chairs', 'Toilets'],
      dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Family friendly', 'Groups', 'Tourists'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['LGBTQ-friendly', 'Sport', 'Transgender safe space'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Comfort food',
       'Happy-hour drinks', ""Kids' menu"", 'Spirits', 'Wine'], dtype=object), 'Payments': array(['Debit cards', 'NFC mobile payments', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Takeaway', 'Dine-in', 'Delivery'], dtype=object)}",Closed ⋅ Opens 12PM,"['0x88c2c7192a593fdd:0x27cdf7fc07a676a2'
 '0x88c2c6c9906a31cb:0xebb145473592c96'
 '0x88c2c2fb6e44b73d:0xbddd680bfa823039'
 '0x88c2c5cc8a44d513:0x18dc1202f1231808'
 '0x88c2d337c59befc9:0xfa7f8bdc053dde10']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2ddb726035f3b:0x203d496af69496c5?authuser=-1&hl=en&gl=ae
1913005,Beef 'O' Brady's,"Beef 'O' Brady's, Atlanta, 5675 N Atlantic Ave, Cocoa Beach, FL 32932",0x88de1d16077d9f5d:0xd41985a05e216f19,"Pub chain for the whole family, with Irish-inflected grub plus TVs & sports memorabilia galore.",28.369702,-80.60717,['Family restaurant' 'Sports bar'],3.8,8,$,"[array(['Saturday', '11AM–11PM'], dtype=object)
 array(['Sunday', '11AM–11PM'], dtype=object)
 array(['Monday', '11AM–11PM'], dtype=object)
 array(['Tuesday', '11AM–11PM'], dtype=object)
 array(['Wednesday', '11AM–11PM'], dtype=object)
 array(['Thursday', '11AM–11PM'], dtype=object)
 array(['Friday', '11AM–11PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance', 'Wheelchair accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite', 'Good for kids'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups'], dtype=object), 'Dining options': array(['Lunch', 'Dinner'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Great beer selection'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Coffee', 'Comfort food', 'Late-night food',
       'Wine'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': array(['Lunch', 'Dinner'], dtype=object), 'Recycling': None, 'Service options': array(['Takeout', 'Dine-in', 'Delivery'], dtype=object)}",Permanently closed,"['0x88e0a7f3226aaf7d:0x34499e8beef816dd'
 '0x88e0a79429452add:0x6ce25fea3e0699fc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de1d16077d9f5d:0xd41985a05e216f19?authuser=-1&hl=en&gl=us
1921279,Bonefish Grill,"Bonefish Grill, 12520 SW 120th St, Miami, FL 33186, United States",0x88d9c112f2d5f76f:0xcef7e13f5e5abc6,"Contemporary grill chain offering a seafood-centric menu, plus steaks & cocktails.",25.655546,-80.396439,"['Seafood restaurant' 'American restaurant' 'Bar & grill'
 'Brunch restaurant' 'Californian restaurant' 'Caterer'
 'Gluten-free restaurant' 'Takeout restaurant' 'Restaurant' 'Wine bar']",4.5,1301,$$,"[array(['Saturday', '11AM–11PM'], dtype=object)
 array(['Sunday', '11AM–9PM'], dtype=object)
 array(['Monday', '11AM–10PM'], dtype=object)
 array(['Tuesday', '11AM–10PM'], dtype=object)
 array(['Wednesday', '11AM–10PM'], dtype=object)
 array(['Thursday', '11AM–10PM'], dtype=object)
 array(['Friday', '11AM–11PM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible seating', 'Wheelchair-accessible toilet'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar on site', 'Good for kids', 'High chairs', 'Toilets', 'Wi-Fi'],
      dtype=object), 'Atmosphere': array(['Casual', 'Cosy', 'Romantic', 'Upmarket'], dtype=object), 'Crowd': array(['Family friendly', 'Groups', 'Tourists'], dtype=object), 'Dining options': array(['Breakfast', 'Dinner', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Staff wear masks', 'Staff get temperature checks'], dtype=object), 'Highlights': array(['Fireplace', 'Great dessert'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Braille menu', 'Cocktails', 'Coffee',
       'Comfort food', 'Happy-hour drinks', 'Healthy options',
       ""Kids' menu"", 'Quick bite', 'Salad bar', 'Spirits', 'Wine'],
      dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': array(['Dinner reservations recommended', 'Accepts reservations'],
      dtype=object), 'Popular for': array(['Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Takeaway', 'Dine-in'], dtype=object)}",Closed ⋅ Opens 11AM,"['0x88d9c182e0ab0087:0x7fb309400e9b256c'
 '0x88d9c0dc8f87f8c7:0xe0df0f5b589b8f24'
 '0x88d9c0fbb62e143b:0x3aba6cda54dbabe3'
 '0x88d9c7a92b5ee557:0xa6f6da75a2c40738'
 '0x88d9c19e29f361bb:0xda99906f2a535879']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c112f2d5f76f:0xcef7e13f5e5abc6?authuser=-1&hl=en&gl=ae
1924008,Glory Days Grill,"Glory Days Grill, 4088 Park St N, St. Petersburg, FL 33709, United States",0x88c2fd79d4c1888f:0x29991f876d7fbe71,Sports-bar chain featuring hearty American fare (including gluten-free dishes) & games on TV.,27.809662,-82.754715,"['Sports bar' 'American restaurant' 'Bar & grill'
 'Chicken wings restaurant' 'Family restaurant' 'Hamburger restaurant']",4.4,824,$$,"[array(['Friday', '11AM–12AM'], dtype=object)
 array(['Saturday', '11AM–12AM'], dtype=object)
 array(['Sunday', '11AM–11PM'], dtype=object)
 array(['Monday', '11AM–11PM'], dtype=object)
 array(['Tuesday', '11AM–11PM'], dtype=object)
 array(['Wednesday', '11AM–11PM'], dtype=object)
 array(['Thursday', '11AM–11PM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible seating', 'Wheelchair-accessible toilet'],
      dtype=object), 'Activities': None, 'Amenities': array(['Gender-neutral toilets', 'Toilets', 'Wi-Fi'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups', 'Tourists'], dtype=object), 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required', 'Staff wear masks',
       'Staff get temperature checks',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['Fast service', 'Great beer selection', 'Great cocktails', 'Sport'],
      dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Food', 'Food at bar',
       'Happy-hour drinks', 'Happy-hour food', 'Spirits', 'Wine'],
      dtype=object), 'Payments': array(['Debit cards'], dtype=object), 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Outdoor seating', 'Curbside pickup', 'Delivery', 'Takeaway',
       'Dine-in'], dtype=object)}",Closes soon ⋅ 12AM ⋅ Opens 11AM Sat,"['0x88c2e47e287d2b2d:0x97007d0302d6e7ba'
 '0x88c2fc8ef79ff6ad:0x791d47bf2a5102a0'
 '0x88c2e37c019284a5:0x4a2397d30eaa3f25'
 '0x88c2f95d86567dc7:0x838f12989ee02577'
 '0x88c2fd4b6db6ca95:0x5b414c5c84a4c5e0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2fd79d4c1888f:0x29991f876d7fbe71?authuser=-1&hl=en&gl=ae
1924828,TGI Fridays,"TGI Fridays, 3813 S Nova Rd, Port Orange, FL 32129",0x88e6d811fa2378ef:0xd3620cf6380926d2,"Casual chain restaurant with a festive vibe serving beer, cocktails & a wide menu of American fare.",29.128158,-81.003073,['Restaurant' 'American restaurant' 'Bar & grill'],3.3,157,$$,,"{'Accessibility': array(['Wheelchair accessible entrance',
       'Wheelchair accessible parking lot',
       'Wheelchair accessible restroom', 'Wheelchair accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite', 'Good for kids', 'High chairs', 'Restroom'],
      dtype=object), 'Atmosphere': None, 'Crowd': array(['Family-friendly'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Catering', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['LGBTQ friendly', 'Live music'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food',
       'Happy hour drinks', 'Happy hour food', 'Hard liquor',
       ""Kids' menu"", 'Late-night food', 'Vegetarian options', 'Wine'],
      dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': array(['Accepts reservations'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery', 'Takeout', 'Dine-in'], dtype=object)}",,"['0x88e6d87324c89f05:0xc1d8034a9d53e7ee'
 '0x88e6d7fa7fb3948d:0xf6d63a9f000ef2f3'
 '0x88e727789459ba9d:0x76717588cff3b078'
 '0x88e6d876fa8cfaed:0xf8955c5ab96e2709']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6d811fa2378ef:0xd3620cf6380926d2?authuser=-1&hl=en&gl=us
